stationID,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,WD,TEMP,RH,BP,RAIN
02t,2023-10-04 12:00:00,23.0,,,,,,0.2,77,29.7,82,751,0.0
02t,2023-10-05 08:00:00,21.0,,,,,,0.4,294,27.3,84,751,0.0
02t,2023-10-05 09:00:00,21.0,,,,,,0.3,334,27.8,84,752,0.0
02t,2023-10-05 10:00:00,28.0,,,,,,0.5,340,29.4,83,751,0.0
02t,2023-10-05 11:00:00,30.0,,,,,,0.8,59,30.0,81,751,0.0
02t,2023-10-05 12:00:00,34.0,,,,,,0.5,65,30.0,79,750,0.0
02t,2023-10-06 08:00:00,23.0,,,,,,0.2,303,27.3,80,752,0.0
02t,2023-10-06 09:00:00,27.0,,,,,,0.4,288,28.1,80,752,0.0
02t,2023-10-06 10:00:00,21.0,,,,,,0.7,290,29.3,80,752,0.0
02t,2023-10-06 11:00:00,20.0,,,,,,0.7,279,30.9,78,751,0.0
02t,2023-10-06 12:00:00,33.0,,,,,,1.2,266,30.9,74,750,0.0
02t,2023-10-07 08:00:00,31.0,,,,,,1.0,271,28.3,77,753,0.0
02t,2023-10-07 09:00:00,27.0,,,,,,0.7,279,29.6,76,753,0.0
02t,2023-10-07 10:00:00,17.0,,,,,,1.2,270,31.4,69,753,0.0
02t,2023-10-07 11:00:00,21.0,,,,,,1.2,272,32.5,62,752,0.0
02t,2023-10-07 12:00:00,22.0,,,,,,1.2,276,32.9,59,751,0.0
02t,2023-10-08 08:00:00,21.0,,,,,,0.1,294,29.2,77,753,0.0
02t,2023-10-08 09:00:00,21.0,,,,,,0.9,272,30.1,76,754,0.0
02t,2023-10-08 10:00:00,20.0,,,,,,1.3,271,31.0,70,754,0.0
02t,2023-10-08 11:00:00,13.0,,,,,,2.7,267,31.9,62,753,0.0
02t,2023-10-08 12:00:00,10.0,,,,,,2.8,278,32.7,57,752,0.0
02t,2023-10-09 08:00:00,20.0,,,,,,0.4,292,28.7,70,754,0.0
02t,2023-10-09 09:00:00,24.0,,,,,,1.0,285,29.9,66,754,0.0
02t,2023-10-09 10:00:00,25.0,,,,,,1.7,288,31.5,58,754,0.0
02t,2023-10-09 11:00:00,27.0,,,,,,1.9,288,32.9,53,753,0.0
02t,2023-10-09 12:00:00,22.0,,,,,,1.6,290,33.4,51,752,0.0
02t,2023-10-10 08:00:00,34.0,,,,,,0.8,43,27.6,78,754,0.0
02t,2023-10-10 09:00:00,30.0,,,,,,0.6,60,28.5,77,754,0.0
02t,2023-10-10 10:00:00,28.0,,,,,,0.7,45,29.4,76,754,0.0
02t,2023-10-10 11:00:00,28.0,,,,,,0.6,45,30.5,72,753,0.0
02t,2023-10-10 12:00:00,24.0,,,,,,0.8,280,30.9,67,752,0.0
02t,2023-10-11 08:00:00,24.0,,,,,,0.1,51,26.0,79,754,0.6
02t,2023-10-11 09:00:00,16.0,,,,,,0.2,89,26.2,80,754,1.4
02t,2023-10-11 10:00:00,20.0,,,,,,0.4,72,27.0,81,754,0.2
02t,2023-10-11 11:00:00,19.0,,,,,,0.7,84,29.5,80,753,0.0
02t,2023-10-11 12:00:00,18.0,,,,,,1.0,77,30.7,75,752,0.0
02t,2023-10-12 08:00:00,24.0,,,,,,0.2,62,29.2,77,755,0.0
02t,2023-10-12 09:00:00,23.0,,,,,,0.1,98,30.0,74,756,0.0
02t,2023-10-12 10:00:00,17.0,,,,,,0.5,81,31.4,68,755,0.0
02t,2023-10-12 11:00:00,16.0,,,,,,1.0,64,32.5,61,754,0.0
02t,2023-10-12 12:00:00,13.0,,,,,,1.2,69,33.8,55,753,0.0
02t,2023-10-13 08:00:00,33.0,,,,,,0.7,10,28.9,78,755,0.0
02t,2023-10-13 09:00:00,25.0,,,,,,0.8,6,30.5,75,755,0.0
02t,2023-10-13 10:00:00,26.0,,,,,,1.8,37,32.3,67,754,0.0
02t,2023-10-13 11:00:00,19.0,,,,,,1.2,33,34.0,57,753,0.0
02t,2023-10-13 12:00:00,19.0,,,,,,1.7,53,34.7,51,752,0.0
02t,2023-10-14 08:00:00,16.0,,,,,,0.6,68,29.9,67,753,0.0
02t,2023-10-14 09:00:00,17.0,,,,,,0.3,36,31.2,62,753,0.0
02t,2023-10-14 10:00:00,19.0,,,,,,0.7,319,32.2,58,753,0.0
02t,2023-10-14 11:00:00,17.0,,,,,,1.2,330,33.7,54,752,0.0
02t,2023-10-14 12:00:00,21.0,,,,,,1.3,332,35.0,49,751,0.0
02t,2023-10-15 08:00:00,15.0,,,,,,0.6,39,29.7,72,752,0.0
02t,2023-10-15 09:00:00,19.0,,,,,,1.1,53,31.0,69,752,0.0
02t,2023-10-15 10:00:00,22.0,,,,,,1.3,52,32.4,62,752,0.0
02t,2023-10-15 11:00:00,20.0,,,,,,1.3,49,33.1,55,751,0.0
02t,2023-10-15 12:00:00,15.0,,,,,,0.8,58,34.4,50,750,0.0
02t,2023-10-16 08:00:00,19.0,,,,,,0.4,24,28.0,80,753,0.0
02t,2023-10-16 09:00:00,21.0,,,,,,0.6,13,28.9,78,753,0.0
02t,2023-10-16 10:00:00,24.0,,,,,,1.0,42,30.0,76,753,0.0
02t,2023-10-16 11:00:00,24.0,,,,,,0.9,50,31.4,68,752,0.0
02t,2023-10-16 12:00:00,28.0,,,,,,0.6,7,32.2,62,751,0.0
02t,2023-10-17 08:00:00,39.0,,,,,,0.5,74,29.0,72,753,0.0
02t,2023-10-17 09:00:00,35.0,,,,,,0.9,73,30.4,65,754,0.0
02t,2023-10-17 10:00:00,29.0,,,,,,0.6,83,32.0,58,754,0.0
02t,2023-10-17 11:00:00,32.0,,,,,,1.4,75,33.1,52,753,0.0
02t,2023-10-17 12:00:00,30.0,,,,,,0.6,94,33.9,47,752,0.0
02t,2023-10-18 08:00:00,58.0,,,,,,0.9,325,29.1,73,754,0.0
02t,2023-10-18 09:00:00,46.0,,,,,,1.0,323,30.5,67,754,0.0
02t,2023-10-18 10:00:00,39.0,,,,,,0.7,21,32.1,61,754,0.2
02t,2023-10-18 11:00:00,38.0,,,,,,0.8,325,33.5,54,753,0.0
02t,2023-10-18 12:00:00,37.0,,,,,,0.8,301,34.1,50,752,0.0
02t,2023-10-19 08:00:00,36.0,,,,,,0.0,212,29.3,73,754,0.0
02t,2023-10-19 09:00:00,36.0,,,,,,1.3,272,30.8,68,754,0.0
02t,2023-10-19 10:00:00,31.0,,,,,,1.1,277,31.7,63,754,0.0
02t,2023-10-19 11:00:00,20.0,,,,,,1.2,274,32.0,60,753,0.0
02t,2023-10-19 12:00:00,34.0,,,,,,0.4,52,31.7,61,752,0.0
02t,2023-10-20 08:00:00,34.0,,,,,,0.3,31,29.3,73,754,0.0
02t,2023-10-20 09:00:00,37.0,,,,,,0.7,52,30.6,70,754,0.0
02t,2023-10-20 10:00:00,36.0,,,,,,0.9,44,32.3,63,753,0.0
02t,2023-10-20 11:00:00,42.0,,,,,,1.1,49,33.4,57,752,0.0
02t,2023-10-20 12:00:00,37.0,,,,,,0.7,64,34.8,49,751,0.0
02t,2023-10-21 08:00:00,25.0,,,,,,0.4,295,25.8,79,755,0.4
02t,2023-10-21 09:00:00,22.0,,,,,,0.6,303,26.4,80,756,0.2
02t,2023-10-21 10:00:00,25.0,,,,,,0.9,301,27.2,80,756,0.2
02t,2023-10-21 11:00:00,25.0,,,,,,1.0,36,28.0,80,754,0.0
02t,2023-10-21 12:00:00,23.0,,,,,,1.5,52,29.2,79,753,0.0
02t,2023-10-22 08:00:00,21.0,,,,,,0.5,17,27.2,88,756,0.0
02t,2023-10-22 09:00:00,23.0,,,,,,0.6,38,28.2,88,757,0.0
02t,2023-10-22 10:00:00,21.0,,,,,,0.4,31,29.3,88,756,0.0
02t,2023-10-22 11:00:00,23.0,,,,,,1.1,55,30.3,87,755,0.0
02t,2023-10-22 12:00:00,25.0,,,,,,0.9,75,31.2,85,754,0.0
02t,2023-10-23 08:00:00,43.0,,,,,,0.2,27,28.3,79,756,0.0
02t,2023-10-23 09:00:00,33.0,,,,,,0.5,66,29.7,77,756,0.0
02t,2023-10-23 10:00:00,26.0,,,,,,0.3,74,31.4,66,755,0.0
02t,2023-10-23 11:00:00,22.0,,,,,,0.6,21,33.0,55,754,0.0
02t,2023-10-23 12:00:00,21.0,,,,,,0.3,53,33.3,51,753,0.0
02t,2023-10-24 08:00:00,35.0,,,,,,0.3,38,29.2,75,754,0.0
02t,2023-10-24 09:00:00,34.0,,,,,,0.5,65,30.7,71,754,0.0
02t,2023-10-24 10:00:00,31.0,,,,,,0.6,292,32.0,64,754,0.0
02t,2023-10-24 11:00:00,24.0,,,,,,0.5,294,32.9,58,753,0.0
02t,2023-10-24 12:00:00,25.0,,,,,,0.5,281,31.8,60,752,10.8
03t,2023-08-01 08:00:00,26.0,,,,,,0.0,0,30.0,0,0,0.0
03t,2023-08-01 09:00:00,24.0,,,,,,0.0,0,31.9,0,0,0.0
03t,2023-08-01 10:00:00,21.0,,,,,,0.0,0,32.9,0,0,0.0
03t,2023-08-01 11:00:00,19.0,,,,,,0.0,0,32.2,0,0,0.0
03t,2023-08-01 12:00:00,17.0,,,,,,0.0,0,32.2,0,0,0.0
03t,2023-08-02 08:00:00,22.0,,,,,,0.0,0,29.8,0,0,0.0
03t,2023-08-02 09:00:00,22.0,,,,,,0.0,0,30.7,0,0,0.0
03t,2023-08-02 10:00:00,20.0,,,,,,0.0,0,30.3,0,0,0.0
03t,2023-08-02 11:00:00,22.0,,,,,,0.0,0,30.6,0,0,0.0
03t,2023-08-02 12:00:00,24.0,,,,,,0.0,0,31.5,0,0,0.0
03t,2023-08-03 08:00:00,29.0,,,,,,0.0,0,28.1,0,0,0.0
03t,2023-08-03 09:00:00,25.0,,,,,,0.0,0,29.0,0,0,0.0
03t,2023-08-03 10:00:00,22.0,,,,,,0.0,0,30.4,0,0,0.0
03t,2023-08-03 11:00:00,20.0,,,,,,0.0,0,31.5,0,0,0.0
03t,2023-08-03 12:00:00,19.0,,,,,,0.0,0,32.0,0,0,0.0
03t,2023-08-04 08:00:00,36.0,,,,,,0.0,0,28.3,0,0,0.0
03t,2023-08-04 09:00:00,32.0,,,,,,0.0,0,29.2,0,0,0.0
03t,2023-08-04 10:00:00,28.0,,,,,,0.0,0,29.8,0,0,0.0
03t,2023-08-04 11:00:00,30.0,,,,,,0.0,0,30.4,0,0,0.0
03t,2023-08-04 12:00:00,24.0,,,,,,0.0,0,30.3,0,0,0.0
03t,2023-08-05 08:00:00,26.0,,,,,,0.0,0,29.6,0,0,0.0
03t,2023-08-05 09:00:00,24.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-05 10:00:00,21.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-05 11:00:00,23.0,,,,,,0.0,0,31.7,0,0,0.0
03t,2023-08-05 12:00:00,23.0,,,,,,0.0,0,31.6,0,0,0.0
03t,2023-08-06 08:00:00,20.0,,,,,,0.0,0,29.1,0,0,0.0
03t,2023-08-06 09:00:00,22.0,,,,,,0.0,0,29.9,0,0,0.0
03t,2023-08-06 10:00:00,20.0,,,,,,0.0,0,30.0,0,0,0.0
03t,2023-08-06 11:00:00,17.0,,,,,,0.0,0,30.8,0,0,0.0
03t,2023-08-06 12:00:00,17.0,,,,,,0.0,0,30.2,0,0,0.0
03t,2023-08-07 08:00:00,25.0,,,,,,0.0,0,28.8,0,0,0.0
03t,2023-08-07 09:00:00,19.0,,,,,,0.0,0,29.4,0,0,0.0
03t,2023-08-07 10:00:00,18.0,,,,,,0.0,0,30.2,0,0,0.0
03t,2023-08-07 11:00:00,19.0,,,,,,0.0,0,31.0,0,0,0.0
03t,2023-08-07 12:00:00,21.0,,,,,,0.0,0,31.4,0,0,0.0
03t,2023-08-08 08:00:00,23.0,,,,,,0.0,0,31.2,0,0,0.0
03t,2023-08-08 09:00:00,20.0,,,,,,0.0,0,31.9,0,0,0.0
03t,2023-08-08 10:00:00,18.0,,,,,,0.0,0,33.1,0,0,0.0
03t,2023-08-08 11:00:00,20.0,,,,,,0.0,0,33.2,0,0,0.0
03t,2023-08-08 12:00:00,19.0,,,,,,0.0,0,33.8,0,0,0.0
03t,2023-08-09 08:00:00,35.0,,,,,,0.0,0,31.2,0,0,0.0
03t,2023-08-09 09:00:00,22.0,,,,,,0.0,0,32.7,0,0,0.0
03t,2023-08-09 10:00:00,18.0,,,,,,0.0,0,32.9,0,0,0.0
03t,2023-08-09 11:00:00,19.0,,,,,,0.0,0,33.5,0,0,0.0
03t,2023-08-09 12:00:00,16.0,,,,,,0.0,0,33.5,0,0,0.0
03t,2023-08-10 08:00:00,61.0,,,,,,0.0,0,31.2,0,0,0.0
03t,2023-08-10 09:00:00,50.0,,,,,,0.0,0,32.4,0,0,0.0
03t,2023-08-10 10:00:00,41.0,,,,,,0.0,0,32.5,0,0,0.0
03t,2023-08-10 11:00:00,36.0,,,,,,0.0,0,33.4,0,0,0.0
03t,2023-08-10 12:00:00,26.0,,,,,,0.0,0,33.9,0,0,0.0
03t,2023-08-11 08:00:00,21.0,,,,,,0.0,0,30.8,0,0,0.0
03t,2023-08-11 09:00:00,20.0,,,,,,0.0,0,31.8,0,0,0.0
03t,2023-08-11 10:00:00,21.0,,,,,,0.0,0,32.7,0,0,0.0
03t,2023-08-11 11:00:00,19.0,,,,,,0.0,0,33.9,0,0,0.0
03t,2023-08-11 12:00:00,21.0,,,,,,0.0,0,34.0,0,0,0.0
03t,2023-08-12 08:00:00,35.0,,,,,,0.0,0,31.2,0,0,0.0
03t,2023-08-12 09:00:00,26.0,,,,,,0.0,0,32.1,0,0,0.0
03t,2023-08-12 10:00:00,24.0,,,,,,0.0,0,32.3,0,0,0.0
03t,2023-08-12 11:00:00,20.0,,,,,,0.0,0,33.8,0,0,0.0
03t,2023-08-12 12:00:00,19.0,,,,,,0.0,0,34.5,0,0,0.0
03t,2023-08-13 08:00:00,26.0,,,,,,0.0,0,30.9,0,0,0.0
03t,2023-08-13 09:00:00,23.0,,,,,,0.0,0,32.7,0,0,0.0
03t,2023-08-13 10:00:00,20.0,,,,,,0.0,0,32.7,0,0,0.0
03t,2023-08-13 11:00:00,23.0,,,,,,0.0,0,33.9,0,0,0.0
03t,2023-08-13 12:00:00,23.0,,,,,,0.0,0,33.7,0,0,0.0
03t,2023-08-14 08:00:00,32.0,,,,,,0.0,0,30.8,0,0,0.0
03t,2023-08-14 09:00:00,31.0,,,,,,0.0,0,31.7,0,0,0.0
03t,2023-08-14 10:00:00,24.0,,,,,,0.0,0,32.4,0,0,0.0
03t,2023-08-14 11:00:00,21.0,,,,,,0.0,0,33.9,0,0,0.0
03t,2023-08-14 12:00:00,21.0,,,,,,0.0,0,34.1,0,0,0.0
03t,2023-08-15 08:00:00,48.0,,,,,,0.0,0,30.8,0,0,0.0
03t,2023-08-15 09:00:00,32.0,,,,,,0.0,0,31.5,0,0,0.0
03t,2023-08-15 10:00:00,25.0,,,,,,0.0,0,32.6,0,0,0.0
03t,2023-08-15 11:00:00,22.0,,,,,,0.0,0,33.4,0,0,0.0
03t,2023-08-15 12:00:00,20.0,,,,,,0.0,0,33.9,0,0,0.0
03t,2023-08-16 08:00:00,32.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-16 09:00:00,27.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-16 10:00:00,27.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-16 11:00:00,25.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-16 12:00:00,25.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-17 08:00:00,42.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-17 09:00:00,28.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-17 10:00:00,24.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-17 11:00:00,22.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-17 12:00:00,20.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-18 08:00:00,26.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-18 09:00:00,22.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-18 10:00:00,20.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-18 11:00:00,18.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-18 12:00:00,20.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-19 08:00:00,23.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-19 09:00:00,23.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-19 10:00:00,26.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-19 11:00:00,26.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-19 12:00:00,23.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-20 08:00:00,23.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-20 09:00:00,21.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-20 10:00:00,19.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-20 11:00:00,22.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-20 12:00:00,20.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-21 08:00:00,25.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-21 09:00:00,22.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-21 10:00:00,26.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-21 11:00:00,26.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-21 12:00:00,23.0,,,,,,0.0,0,0.0,0,0,0.0
03t,2023-08-22 08:00:00,24.0,,,,,,0.0,0,29.3,0,0,0.0
03t,2023-08-22 09:00:00,22.0,,,,,,0.0,0,30.1,0,0,0.0
03t,2023-08-22 10:00:00,23.0,,,,,,0.0,0,30.5,0,0,0.0
03t,2023-08-22 11:00:00,20.0,,,,,,0.0,0,31.7,0,0,0.0
03t,2023-08-22 12:00:00,22.0,,,,,,0.0,0,32.2,0,0,0.0
03t,2023-08-23 08:00:00,21.0,,,,,,0.0,0,29.7,0,0,0.0
03t,2023-08-23 09:00:00,19.0,,,,,,0.0,0,31.0,0,0,0.0
03t,2023-08-23 10:00:00,19.0,,,,,,0.0,0,31.1,0,0,0.0
03t,2023-08-23 11:00:00,21.0,,,,,,0.0,0,31.5,0,0,0.0
03t,2023-08-23 12:00:00,23.0,,,,,,0.0,0,32.6,0,0,0.0
03t,2023-08-24 08:00:00,36.0,,,,,,0.0,0,29.7,0,0,0.0
03t,2023-08-24 09:00:00,28.0,,,,,,0.0,0,31.2,0,0,0.0
03t,2023-08-24 10:00:00,23.0,,,,,,0.0,0,31.7,0,0,0.0
03t,2023-08-24 11:00:00,20.0,,,,,,0.0,0,32.0,0,0,0.0
03t,2023-08-24 12:00:00,16.0,,,,,,0.0,0,32.5,0,0,0.0
03t,2023-08-25 08:00:00,40.0,,,,,,0.0,0,28.4,0,0,0.0
03t,2023-08-25 09:00:00,28.0,,,,,,0.0,0,29.9,0,0,0.0
03t,2023-08-25 10:00:00,26.0,,,,,,0.0,0,31.2,0,0,0.0
03t,2023-08-25 11:00:00,20.0,,,,,,0.0,0,32.2,0,0,0.0
03t,2023-08-25 12:00:00,18.0,,,,,,0.0,0,32.5,0,0,0.0
03t,2023-08-26 08:00:00,27.0,,,,,,0.0,0,27.7,0,0,0.0
03t,2023-08-26 09:00:00,26.0,,,,,,0.0,0,29.4,0,0,0.0
03t,2023-08-26 10:00:00,23.0,,,,,,0.0,0,30.4,0,0,0.0
03t,2023-08-26 11:00:00,23.0,,,,,,0.0,0,31.1,0,0,0.0
03t,2023-08-26 12:00:00,18.0,,,,,,0.0,0,31.9,0,0,0.0
03t,2023-08-27 08:00:00,37.0,,,,,,0.0,0,29.3,0,0,0.0
03t,2023-08-27 09:00:00,26.0,,,,,,0.0,0,30.2,0,0,0.0
03t,2023-08-27 10:00:00,22.0,,,,,,0.0,0,31.7,0,0,0.0
03t,2023-08-27 11:00:00,20.0,,,,,,0.0,0,32.2,0,0,0.0
03t,2023-08-27 12:00:00,14.0,,,,,,0.0,0,32.4,0,0,0.0
03t,2023-08-28 08:00:00,23.0,,,,,,0.0,0,29.7,0,0,0.0
03t,2023-08-28 09:00:00,27.0,,,,,,0.0,0,30.6,0,0,0.0
03t,2023-08-28 10:00:00,27.0,,,,,,0.0,0,32.3,0,0,0.0
03t,2023-08-28 11:00:00,25.0,,,,,,0.0,0,33.7,0,0,0.0
03t,2023-08-28 12:00:00,26.0,,,,,,0.0,0,34.2,0,0,0.0
03t,2023-08-29 08:00:00,25.0,,,,,,0.0,0,30.6,0,0,0.0
03t,2023-08-29 09:00:00,20.0,,,,,,0.0,0,31.8,0,0,0.0
03t,2023-08-29 10:00:00,18.0,,,,,,0.0,0,32.7,0,0,0.0
03t,2023-08-29 11:00:00,16.0,,,,,,0.0,0,33.5,0,0,0.0
03t,2023-08-29 12:00:00,17.0,,,,,,0.0,0,33.8,0,0,0.0
03t,2023-08-30 08:00:00,21.0,,,,,,0.0,0,30.1,0,0,0.0
03t,2023-08-30 09:00:00,20.0,,,,,,0.0,0,31.2,0,0,0.0
03t,2023-08-30 10:00:00,18.0,,,,,,0.0,0,32.8,0,0,0.0
03t,2023-08-30 11:00:00,17.0,,,,,,0.0,0,33.0,0,0,0.0
03t,2023-08-30 12:00:00,18.0,,,,,,0.0,0,33.7,0,0,0.0
03t,2023-08-31 08:00:00,27.0,,,,,,0.0,0,30.0,0,0,0.0
03t,2023-08-31 09:00:00,23.0,,,,,,0.0,0,31.4,0,0,0.0
03t,2023-08-31 10:00:00,23.0,,,,,,0.0,0,32.2,0,0,0.0
03t,2023-08-31 11:00:00,25.0,,,,,,0.0,0,33.3,0,0,0.0
03t,2023-08-31 12:00:00,28.0,,,,,,0.0,0,34.0,0,0,0.0
03t,2023-09-01 08:00:00,26.0,,,,,,0.0,0,28.9,0,0,0.0
03t,2023-09-01 09:00:00,24.0,,,,,,0.0,0,30.1,0,0,0.0
03t,2023-09-01 10:00:00,19.0,,,,,,0.0,0,31.4,0,0,0.0
03t,2023-09-01 11:00:00,22.0,,,,,,0.0,0,32.0,0,0,0.0
03t,2023-09-01 12:00:00,19.0,,,,,,0.0,0,32.3,0,0,0.0
03t,2023-09-02 08:00:00,27.0,,,,,,0.0,0,30.1,0,0,0.0
03t,2023-09-02 09:00:00,28.0,,,,,,0.0,0,30.9,0,0,0.0
03t,2023-09-02 10:00:00,24.0,,,,,,0.0,0,32.4,0,0,0.0
03t,2023-09-02 11:00:00,25.0,,,,,,0.0,0,33.1,0,0,0.0
03t,2023-09-02 12:00:00,26.0,,,,,,0.0,0,33.8,0,0,0.0
03t,2023-09-03 08:00:00,21.0,,,,,,0.0,0,30.7,0,0,0.0
03t,2023-09-03 09:00:00,20.0,,,,,,0.0,0,32.3,0,0,0.0
03t,2023-09-03 10:00:00,24.0,,,,,,0.0,0,33.4,0,0,0.0
03t,2023-09-03 11:00:00,20.0,,,,,,0.0,0,33.9,0,0,0.0
03t,2023-09-03 12:00:00,21.0,,,,,,0.0,0,34.1,0,0,0.0
03t,2023-09-04 08:00:00,20.0,,,,,,0.0,0,29.9,0,0,0.0
03t,2023-09-04 09:00:00,21.0,,,,,,0.0,0,32.1,0,0,0.0
03t,2023-09-04 10:00:00,19.0,,,,,,0.0,0,34.2,0,0,0.0
03t,2023-09-04 11:00:00,21.0,,,,,,0.0,0,34.7,0,0,0.0
03t,2023-09-04 12:00:00,18.0,,,,,,0.0,0,34.7,0,0,0.0
03t,2023-09-05 08:00:00,20.0,,,,,,0.0,0,31.2,0,0,0.0
03t,2023-09-05 09:00:00,18.0,,,,,,0.0,0,32.4,0,0,0.0
03t,2023-09-05 10:00:00,15.0,,,,,,0.0,0,33.0,0,0,0.0
03t,2023-09-05 11:00:00,14.0,,,,,,0.0,0,32.7,0,0,0.0
03t,2023-09-05 12:00:00,12.0,,,,,,0.0,0,32.9,0,0,0.0
03t,2023-09-06 08:00:00,21.0,,,,,,0.0,0,28.7,0,0,0.0
03t,2023-09-06 09:00:00,24.0,,,,,,0.0,0,30.5,0,0,0.0
03t,2023-09-06 10:00:00,23.0,,,,,,0.0,0,31.3,0,0,0.0
03t,2023-09-06 11:00:00,20.0,,,,,,0.0,0,32.1,0,0,0.0
03t,2023-09-06 12:00:00,19.0,,,,,,0.0,0,32.1,0,0,0.0
03t,2023-09-07 08:00:00,25.0,,,,,,0.0,0,29.2,0,0,0.0
03t,2023-09-07 09:00:00,24.0,,,,,,0.0,0,30.4,0,0,0.0
03t,2023-09-07 10:00:00,20.0,,,,,,0.0,0,31.9,0,0,0.0
03t,2023-09-07 11:00:00,18.0,,,,,,0.0,0,32.2,0,0,0.0
03t,2023-09-07 12:00:00,17.0,,,,,,0.0,0,32.6,0,0,0.0
03t,2023-09-08 08:00:00,19.0,,,,,,0.0,0,29.1,0,0,0.0
03t,2023-09-08 09:00:00,18.0,,,,,,0.0,0,30.6,0,0,0.0
03t,2023-09-08 10:00:00,16.0,,,,,,0.0,0,31.9,0,0,0.0
03t,2023-09-08 11:00:00,14.0,,,,,,0.0,0,32.2,0,0,0.0
03t,2023-09-08 12:00:00,16.0,,,,,,0.0,0,33.2,0,0,0.0
03t,2023-09-09 08:00:00,20.0,,,,,,0.0,0,30.2,0,0,0.0
03t,2023-09-09 09:00:00,19.0,,,,,,0.0,0,31.4,0,0,0.0
03t,2023-09-09 10:00:00,17.0,,,,,,0.0,0,32.6,0,0,0.0
03t,2023-09-09 11:00:00,18.0,,,,,,0.0,0,33.5,0,0,0.0
03t,2023-09-09 12:00:00,15.0,,,,,,0.0,0,34.1,0,0,0.0
03t,2023-09-10 08:00:00,26.0,,,,,,0.0,0,29.8,0,0,0.0
03t,2023-09-10 09:00:00,24.0,,,,,,0.0,0,31.0,0,0,0.0
03t,2023-09-10 10:00:00,16.0,,,,,,0.0,0,31.2,0,0,0.0
03t,2023-09-10 11:00:00,15.0,,,,,,0.0,0,32.1,0,0,0.0
03t,2023-09-10 12:00:00,14.0,,,,,,0.0,0,32.7,0,0,0.0
03t,2023-09-11 08:00:00,24.0,,,,,,0.0,0,29.4,0,0,0.0
03t,2023-09-11 09:00:00,20.0,,,,,,0.0,0,30.9,0,0,0.0
03t,2023-09-11 10:00:00,18.0,,,,,,0.0,0,30.2,0,0,0.0
03t,2023-09-11 11:00:00,15.0,,,,,,0.0,0,31.5,0,0,0.0
03t,2023-09-11 12:00:00,14.0,,,,,,0.0,0,30.7,0,0,0.0
03t,2023-09-12 08:00:00,24.0,,,,,,0.0,0,28.7,0,0,0.0
03t,2023-09-12 09:00:00,21.0,,,,,,0.0,0,30.6,0,0,0.0
03t,2023-09-12 10:00:00,17.0,,,,,,0.0,0,31.0,0,0,0.0
03t,2023-09-12 11:00:00,16.0,,,,,,0.0,0,31.6,0,0,0.0
03t,2023-09-12 12:00:00,16.0,,,,,,0.0,0,31.9,0,0,0.0
03t,2023-09-13 08:00:00,24.0,,,,,,0.0,0,30.3,0,0,0.0
03t,2023-09-13 09:00:00,22.0,,,,,,0.0,0,31.7,0,0,0.0
03t,2023-09-13 10:00:00,17.0,,,,,,0.0,0,32.3,0,0,0.0
03t,2023-09-13 11:00:00,16.0,,,,,,0.0,0,31.8,0,0,0.0
03t,2023-09-13 12:00:00,14.0,,,,,,0.0,0,32.2,0,0,0.0
03t,2023-09-14 08:00:00,27.0,,,,,,0.0,0,28.8,0,0,0.0
03t,2023-09-14 09:00:00,26.0,,,,,,0.0,0,30.7,0,0,0.0
03t,2023-09-14 10:00:00,22.0,,,,,,0.0,0,31.4,0,0,0.0
